filename,sample,group,round2plate,round1index,metadata
16S-D-G9-L0,NA,default,D,0,NA
16S-D-H9-L0,NA,default,D,0,NA
16S-D-A10-L0,NA,default,D,0,NA
16S-D-B10-L0,NA,default,D,0,NA
16S-D-C10-L0,NA,default,D,0,NA
16S-D-D10-L0,NA,default,D,0,NA
16S-D-E10-L0,NA,default,D,0,NA
16S-D-F10-L0,NA,default,D,0,NA
16S-D-G10-L0,NA,default,D,0,NA
16S-D-H10-L0,NA,default,D,0,NA
16S-D-A11-L0,NA,default,D,0,NA
16S-D-B11-L0,NA,default,D,0,NA
16S-D-C11-L0,NA,default,D,0,NA
16S-D-D11-L0,NA,default,D,0,NA
16S-D-E11-L0,NA,default,D,0,NA
16S-D-F11-L0,NA,default,D,0,NA
16S-D-G11-L0,NA,default,D,0,NA
16S-D-H11-L0,NA,default,D,0,NA
16S-D-A12-L0,NA,default,D,0,NA
16S-D-B12-L0,NA,default,D,0,NA
16S-D-C12-L0,NA,default,D,0,NA
16S-D-D12-L0,NA,default,D,0,NA
16S-D-E12-L0,NA,default,D,0,NA
16S-D-F12-L0,NA,default,D,0,NA
16S-D-G12-L0,NA,default,D,0,NA
16S-D-H12-L0,NA,default,D,0,NA
16S-D-A1-L1,NA,default,D,1,NA
16S-D-B1-L1,NA,default,D,1,NA
16S-D-C1-L1,NA,default,D,1,NA
16S-D-D1-L1,NA,default,D,1,NA
16S-D-E1-L1,NA,default,D,1,NA
16S-D-F1-L1,NA,default,D,1,NA
16S-D-G1-L1,NA,default,D,1,NA
16S-D-H1-L1,NA,default,D,1,NA
16S-D-A2-L1,NA,default,D,1,NA
16S-D-B2-L1,NA,default,D,1,NA
16S-D-C2-L1,NA,default,D,1,NA
16S-D-D2-L1,NA,default,D,1,NA
16S-D-E2-L1,NA,default,D,1,NA
16S-D-F2-L1,NA,default,D,1,NA
16S-D-G2-L1,NA,default,D,1,NA
16S-D-H2-L1,NA,default,D,1,NA
16S-D-A3-L1,NA,default,D,1,NA
16S-D-B3-L1,NA,default,D,1,NA
16S-D-C3-L1,NA,default,D,1,NA
16S-D-D3-L1,NA,default,D,1,NA
16S-D-E3-L1,NA,default,D,1,NA
16S-D-F3-L1,NA,default,D,1,NA
16S-D-G3-L1,NA,default,D,1,NA
16S-D-H3-L1,NA,default,D,1,NA
16S-D-A4-L1,NA,default,D,1,NA
16S-D-B4-L1,NA,default,D,1,NA
16S-D-C4-L1,NA,default,D,1,NA
16S-D-D4-L1,NA,default,D,1,NA
16S-D-E4-L1,NA,default,D,1,NA
16S-D-F4-L1,NA,default,D,1,NA
16S-D-G4-L1,NA,default,D,1,NA
16S-D-H4-L1,NA,default,D,1,NA
16S-D-A5-L1,NA,default,D,1,NA
16S-D-B5-L1,NA,default,D,1,NA
16S-D-C5-L1,NA,default,D,1,NA
16S-D-D5-L1,NA,default,D,1,NA
16S-D-E5-L1,NA,default,D,1,NA
16S-D-F5-L1,NA,default,D,1,NA
16S-D-G5-L1,NA,default,D,1,NA
16S-D-H5-L1,NA,default,D,1,NA
16S-D-A6-L1,NA,default,D,1,NA
16S-D-B6-L1,NA,default,D,1,NA
16S-D-C6-L1,NA,default,D,1,NA
16S-D-D6-L1,NA,default,D,1,NA
16S-D-E6-L1,NA,default,D,1,NA
16S-D-F6-L1,NA,default,D,1,NA
16S-D-G6-L1,NA,default,D,1,NA
16S-D-H6-L1,NA,default,D,1,NA
16S-D-A7-L1,NA,default,D,1,NA
16S-D-B7-L1,NA,default,D,1,NA
16S-D-C7-L1,NA,default,D,1,NA
16S-D-D7-L1,NA,default,D,1,NA
16S-D-E7-L1,NA,default,D,1,NA
16S-D-F7-L1,NA,default,D,1,NA
16S-D-G7-L1,NA,default,D,1,NA
16S-D-H7-L1,NA,default,D,1,NA
16S-D-A8-L1,NA,default,D,1,NA
16S-D-B8-L1,NA,default,D,1,NA
16S-D-C8-L1,NA,default,D,1,NA
16S-D-D8-L1,NA,default,D,1,NA
16S-D-E8-L1,NA,default,D,1,NA
16S-D-F8-L1,NA,default,D,1,NA
16S-D-G8-L1,NA,default,D,1,NA
16S-D-H8-L1,NA,default,D,1,NA
16S-D-A9-L1,NA,default,D,1,NA
16S-D-B9-L1,NA,default,D,1,NA
16S-D-C9-L1,NA,default,D,1,NA
16S-D-D9-L1,NA,default,D,1,NA
16S-D-E9-L1,NA,default,D,1,NA
16S-D-F9-L1,NA,default,D,1,NA
16S-D-G9-L1,NA,default,D,1,NA
16S-D-H9-L1,NA,default,D,1,NA
16S-D-A10-L1,NA,default,D,1,NA
16S-D-B10-L1,NA,default,D,1,NA
16S-D-C10-L1,NA,default,D,1,NA
16S-D-D10-L1,NA,default,D,1,NA
16S-D-E10-L1,NA,default,D,1,NA
16S-D-F10-L1,NA,default,D,1,NA
16S-D-G10-L1,NA,default,D,1,NA
16S-D-H10-L1,NA,default,D,1,NA
16S-D-A11-L1,NA,default,D,1,NA
16S-D-B11-L1,NA,default,D,1,NA
16S-D-C11-L1,NA,default,D,1,NA
16S-D-D11-L1,NA,default,D,1,NA
16S-D-E11-L1,NA,default,D,1,NA
16S-D-F11-L1,NA,default,D,1,NA
16S-D-G11-L1,NA,default,D,1,NA
16S-D-H11-L1,NA,default,D,1,NA
16S-D-A12-L1,NA,default,D,1,NA
16S-D-B12-L1,NA,default,D,1,NA
16S-D-C12-L1,NA,default,D,1,NA
16S-D-D12-L1,NA,default,D,1,NA
16S-D-E12-L1,NA,default,D,1,NA
16S-D-F12-L1,NA,default,D,1,NA
16S-D-G12-L1,NA,default,D,1,NA
16S-D-H12-L1,NA,default,D,1,NA
16S-D-A1-L2,NA,default,D,2,NA
16S-D-B1-L2,NA,default,D,2,NA
16S-D-C1-L2,NA,default,D,2,NA
16S-D-D1-L2,NA,default,D,2,NA
16S-D-E1-L2,NA,default,D,2,NA
16S-D-F1-L2,NA,default,D,2,NA
16S-D-G1-L2,NA,default,D,2,NA
16S-D-H1-L2,NA,default,D,2,NA
16S-D-A2-L2,NA,default,D,2,NA
16S-D-B2-L2,NA,default,D,2,NA
16S-D-C2-L2,NA,default,D,2,NA
16S-D-D2-L2,NA,default,D,2,NA
16S-D-E2-L2,NA,default,D,2,NA
16S-D-F2-L2,NA,default,D,2,NA
16S-D-G2-L2,NA,default,D,2,NA
16S-D-H2-L2,NA,default,D,2,NA
16S-D-A3-L2,NA,default,D,2,NA
16S-D-B3-L2,NA,default,D,2,NA
16S-D-C3-L2,NA,default,D,2,NA
16S-D-D3-L2,NA,default,D,2,NA
16S-D-E3-L2,NA,default,D,2,NA
16S-D-F3-L2,NA,default,D,2,NA
16S-D-G3-L2,NA,default,D,2,NA
16S-D-H3-L2,NA,default,D,2,NA
16S-D-A4-L2,NA,default,D,2,NA
16S-D-B4-L2,NA,default,D,2,NA
16S-D-C4-L2,NA,default,D,2,NA
16S-D-D4-L2,NA,default,D,2,NA
16S-D-E4-L2,NA,default,D,2,NA
16S-D-F4-L2,NA,default,D,2,NA
16S-D-G4-L2,NA,default,D,2,NA
16S-D-H4-L2,NA,default,D,2,NA
16S-D-A5-L2,NA,default,D,2,NA
16S-D-B5-L2,NA,default,D,2,NA
16S-D-C5-L2,NA,default,D,2,NA
16S-D-D5-L2,NA,default,D,2,NA
16S-D-E5-L2,NA,default,D,2,NA
16S-D-F5-L2,NA,default,D,2,NA
16S-D-G5-L2,NA,default,D,2,NA
16S-D-H5-L2,NA,default,D,2,NA
16S-D-A6-L2,NA,default,D,2,NA
16S-D-B6-L2,NA,default,D,2,NA
16S-D-C6-L2,NA,default,D,2,NA
16S-D-D6-L2,NA,default,D,2,NA
16S-D-E6-L2,NA,default,D,2,NA
16S-D-F6-L2,NA,default,D,2,NA
16S-D-G6-L2,NA,default,D,2,NA
16S-D-H6-L2,NA,default,D,2,NA
16S-D-A7-L2,NA,default,D,2,NA
16S-D-B7-L2,NA,default,D,2,NA
16S-D-C7-L2,NA,default,D,2,NA
16S-D-D7-L2,NA,default,D,2,NA
16S-D-E7-L2,NA,default,D,2,NA
16S-D-F7-L2,NA,default,D,2,NA
16S-D-G7-L2,NA,default,D,2,NA
16S-D-H7-L2,NA,default,D,2,NA
16S-D-A8-L2,NA,default,D,2,NA
16S-D-B8-L2,NA,default,D,2,NA
16S-D-C8-L2,NA,default,D,2,NA
16S-D-D8-L2,NA,default,D,2,NA
16S-D-E8-L2,NA,default,D,2,NA
16S-D-F8-L2,NA,default,D,2,NA
16S-D-G8-L2,NA,default,D,2,NA
16S-D-H8-L2,NA,default,D,2,NA
16S-D-A9-L2,NA,default,D,2,NA
16S-D-B9-L2,NA,default,D,2,NA
16S-D-C9-L2,NA,default,D,2,NA
16S-D-D9-L2,NA,default,D,2,NA
16S-D-E9-L2,NA,default,D,2,NA
16S-D-F9-L2,NA,default,D,2,NA
16S-D-G9-L2,NA,default,D,2,NA
16S-D-H9-L2,NA,default,D,2,NA
16S-D-A10-L2,NA,default,D,2,NA
16S-D-B10-L2,NA,default,D,2,NA
16S-D-C10-L2,NA,default,D,2,NA
16S-D-D10-L2,NA,default,D,2,NA
16S-D-E10-L2,NA,default,D,2,NA
16S-D-F10-L2,NA,default,D,2,NA
16S-D-G10-L2,NA,default,D,2,NA
16S-D-H10-L2,NA,default,D,2,NA
16S-D-A11-L2,NA,default,D,2,NA
16S-D-B11-L2,NA,default,D,2,NA
16S-D-C11-L2,NA,default,D,2,NA
16S-D-D11-L2,NA,default,D,2,NA
16S-D-E11-L2,NA,default,D,2,NA
16S-D-F11-L2,NA,default,D,2,NA
16S-D-G11-L2,NA,default,D,2,NA
16S-D-H11-L2,NA,default,D,2,NA
16S-D-A12-L2,NA,default,D,2,NA
16S-D-B12-L2,NA,default,D,2,NA
16S-D-C12-L2,NA,default,D,2,NA
16S-D-D12-L2,NA,default,D,2,NA
16S-D-E12-L2,NA,default,D,2,NA
16S-D-F12-L2,NA,default,D,2,NA
16S-D-G12-L2,NA,default,D,2,NA
16S-D-H12-L2,NA,default,D,2,NA
16S-D-A1-L3,NA,default,D,3,NA
16S-D-B1-L3,NA,default,D,3,NA
16S-D-C1-L3,NA,default,D,3,NA
16S-D-D1-L3,NA,default,D,3,NA
16S-D-E1-L3,NA,default,D,3,NA
16S-D-F1-L3,NA,default,D,3,NA
16S-D-G1-L3,NA,default,D,3,NA
16S-D-H1-L3,NA,default,D,3,NA
16S-D-A2-L3,NA,default,D,3,NA
16S-D-B2-L3,NA,default,D,3,NA
16S-D-C2-L3,NA,default,D,3,NA
16S-D-D2-L3,NA,default,D,3,NA
16S-D-E2-L3,NA,default,D,3,NA
16S-D-F2-L3,NA,default,D,3,NA
16S-D-G2-L3,NA,default,D,3,NA
16S-D-H2-L3,NA,default,D,3,NA
16S-D-A3-L3,NA,default,D,3,NA
16S-D-B3-L3,NA,default,D,3,NA
16S-D-C3-L3,NA,default,D,3,NA
16S-D-D3-L3,NA,default,D,3,NA
16S-D-E3-L3,NA,default,D,3,NA
16S-D-F3-L3,NA,default,D,3,NA
16S-D-G3-L3,NA,default,D,3,NA
16S-D-H3-L3,NA,default,D,3,NA
16S-D-A4-L3,NA,default,D,3,NA
16S-D-B4-L3,NA,default,D,3,NA
16S-D-C4-L3,NA,default,D,3,NA
16S-D-D4-L3,NA,default,D,3,NA
16S-D-E4-L3,NA,default,D,3,NA
16S-D-F4-L3,NA,default,D,3,NA
16S-D-G4-L3,NA,default,D,3,NA
16S-D-H4-L3,NA,default,D,3,NA
16S-D-A5-L3,NA,default,D,3,NA
16S-D-B5-L3,NA,default,D,3,NA
16S-D-C5-L3,NA,default,D,3,NA
16S-D-D5-L3,NA,default,D,3,NA
16S-D-E5-L3,NA,default,D,3,NA
16S-D-F5-L3,NA,default,D,3,NA
16S-D-G5-L3,NA,default,D,3,NA
16S-D-H5-L3,NA,default,D,3,NA
16S-D-A6-L3,NA,default,D,3,NA
16S-D-B6-L3,NA,default,D,3,NA
16S-D-C6-L3,NA,default,D,3,NA
16S-D-D6-L3,NA,default,D,3,NA
16S-D-E6-L3,NA,default,D,3,NA
16S-D-F6-L3,NA,default,D,3,NA
16S-D-G6-L3,NA,default,D,3,NA
16S-D-H6-L3,NA,default,D,3,NA
16S-D-A7-L3,NA,default,D,3,NA
16S-D-B7-L3,NA,default,D,3,NA
16S-D-C7-L3,NA,default,D,3,NA
16S-D-D7-L3,NA,default,D,3,NA
16S-D-E7-L3,NA,default,D,3,NA
16S-D-F7-L3,NA,default,D,3,NA
16S-D-G7-L3,NA,default,D,3,NA
16S-D-H7-L3,NA,default,D,3,NA
16S-D-A8-L3,NA,default,D,3,NA
16S-D-B8-L3,NA,default,D,3,NA
16S-D-C8-L3,NA,default,D,3,NA
16S-D-D8-L3,NA,default,D,3,NA
16S-D-E8-L3,NA,default,D,3,NA
16S-D-F8-L3,NA,default,D,3,NA
16S-D-G8-L3,NA,default,D,3,NA
16S-D-H8-L3,NA,default,D,3,NA
16S-D-A9-L3,NA,default,D,3,NA
16S-D-B9-L3,NA,default,D,3,NA
16S-D-C9-L3,NA,default,D,3,NA
16S-D-D9-L3,NA,default,D,3,NA
16S-D-E9-L3,NA,default,D,3,NA
16S-D-F9-L3,NA,default,D,3,NA
16S-D-G9-L3,NA,default,D,3,NA
16S-D-H9-L3,NA,default,D,3,NA
16S-D-A10-L3,NA,default,D,3,NA
16S-D-B10-L3,NA,default,D,3,NA
16S-D-C10-L3,NA,default,D,3,NA
16S-D-D10-L3,NA,default,D,3,NA
16S-D-E10-L3,NA,default,D,3,NA
16S-D-F10-L3,NA,default,D,3,NA
16S-D-G10-L3,NA,default,D,3,NA
16S-D-H10-L3,NA,default,D,3,NA
16S-D-A11-L3,NA,default,D,3,NA
16S-D-B11-L3,NA,default,D,3,NA
16S-D-C11-L3,NA,default,D,3,NA
16S-D-D11-L3,NA,default,D,3,NA
16S-D-E11-L3,NA,default,D,3,NA
16S-D-F11-L3,NA,default,D,3,NA
16S-D-G11-L3,NA,default,D,3,NA
16S-D-H11-L3,NA,default,D,3,NA
16S-D-A12-L3,NA,default,D,3,NA
16S-D-B12-L3,NA,default,D,3,NA
16S-D-C12-L3,NA,default,D,3,NA
16S-D-D12-L3,NA,default,D,3,NA
16S-D-E12-L3,NA,default,D,3,NA
16S-D-F12-L3,NA,default,D,3,NA
16S-D-G12-L3,NA,default,D,3,NA
16S-D-H12-L3,NA,default,D,3,NA
16S-D-A1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H1-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H2-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H3-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H4-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H5-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H6-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H7-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H8-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H9-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H10-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H11-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-B12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-C12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-D12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-E12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-F12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-G12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-H12-L4,COMMONS-plate2-,COMMONSlab,D,4,NA
16S-D-A1-L5,NA,default,D,5,NA
16S-D-B1-L5,NA,default,D,5,NA
16S-D-C1-L5,NA,default,D,5,NA
16S-D-D1-L5,NA,default,D,5,NA
16S-D-E1-L5,NA,default,D,5,NA
16S-D-F1-L5,NA,default,D,5,NA
16S-D-G1-L5,NA,default,D,5,NA
16S-D-H1-L5,NA,default,D,5,NA
16S-D-A2-L5,NA,default,D,5,NA
16S-D-B2-L5,NA,default,D,5,NA
16S-D-C2-L5,NA,default,D,5,NA
16S-D-D2-L5,NA,default,D,5,NA
16S-D-E2-L5,NA,default,D,5,NA
16S-D-F2-L5,NA,default,D,5,NA
16S-D-G2-L5,NA,default,D,5,NA
16S-D-H2-L5,NA,default,D,5,NA
16S-D-A3-L5,NA,default,D,5,NA
16S-D-B3-L5,NA,default,D,5,NA
16S-D-C3-L5,NA,default,D,5,NA
16S-D-D3-L5,NA,default,D,5,NA
16S-D-E3-L5,NA,default,D,5,NA
16S-D-F3-L5,NA,default,D,5,NA
16S-D-G3-L5,NA,default,D,5,NA
16S-D-H3-L5,NA,default,D,5,NA
16S-D-A4-L5,NA,default,D,5,NA
16S-D-B4-L5,NA,default,D,5,NA
16S-D-C4-L5,NA,default,D,5,NA
16S-D-D4-L5,NA,default,D,5,NA
16S-D-E4-L5,NA,default,D,5,NA
16S-D-F4-L5,NA,default,D,5,NA
16S-D-G4-L5,NA,default,D,5,NA
16S-D-H4-L5,NA,default,D,5,NA
16S-D-A5-L5,NA,default,D,5,NA
16S-D-B5-L5,NA,default,D,5,NA
16S-D-C5-L5,NA,default,D,5,NA
16S-D-D5-L5,NA,default,D,5,NA
16S-D-E5-L5,NA,default,D,5,NA
16S-D-F5-L5,NA,default,D,5,NA
16S-D-G5-L5,NA,default,D,5,NA
16S-D-H5-L5,NA,default,D,5,NA
16S-D-A6-L5,NA,default,D,5,NA
16S-D-B6-L5,NA,default,D,5,NA
16S-D-C6-L5,NA,default,D,5,NA
16S-D-D6-L5,NA,default,D,5,NA
16S-D-E6-L5,NA,default,D,5,NA
16S-D-F6-L5,NA,default,D,5,NA
16S-D-G6-L5,NA,default,D,5,NA
16S-D-H6-L5,NA,default,D,5,NA
16S-D-A7-L5,NA,default,D,5,NA
16S-D-B7-L5,NA,default,D,5,NA
16S-D-C7-L5,NA,default,D,5,NA
16S-D-D7-L5,NA,default,D,5,NA
16S-D-E7-L5,NA,default,D,5,NA
16S-D-F7-L5,NA,default,D,5,NA
16S-D-G7-L5,NA,default,D,5,NA
16S-D-H7-L5,NA,default,D,5,NA
16S-D-A8-L5,NA,default,D,5,NA
16S-D-B8-L5,NA,default,D,5,NA
16S-D-C8-L5,NA,default,D,5,NA
16S-D-D8-L5,NA,default,D,5,NA
16S-D-E8-L5,NA,default,D,5,NA
16S-D-F8-L5,NA,default,D,5,NA
16S-D-G8-L5,NA,default,D,5,NA
16S-D-H8-L5,NA,default,D,5,NA
16S-D-A9-L5,NA,default,D,5,NA
16S-D-B9-L5,NA,default,D,5,NA
16S-D-C9-L5,NA,default,D,5,NA
16S-D-D9-L5,NA,default,D,5,NA
16S-D-E9-L5,NA,default,D,5,NA
16S-D-F9-L5,NA,default,D,5,NA
16S-D-G9-L5,NA,default,D,5,NA
16S-D-H9-L5,NA,default,D,5,NA
16S-D-A10-L5,NA,default,D,5,NA
16S-D-B10-L5,NA,default,D,5,NA
16S-D-C10-L5,NA,default,D,5,NA
16S-D-D10-L5,NA,default,D,5,NA
16S-D-E10-L5,NA,default,D,5,NA
16S-D-F10-L5,NA,default,D,5,NA
16S-D-G10-L5,NA,default,D,5,NA
16S-D-H10-L5,NA,default,D,5,NA
16S-D-A11-L5,NA,default,D,5,NA
16S-D-B11-L5,NA,default,D,5,NA
16S-D-C11-L5,NA,default,D,5,NA
16S-D-D11-L5,NA,default,D,5,NA
16S-D-E11-L5,NA,default,D,5,NA
16S-D-F11-L5,NA,default,D,5,NA
16S-D-G11-L5,NA,default,D,5,NA
16S-D-H11-L5,NA,default,D,5,NA
16S-D-A12-L5,NA,default,D,5,NA
16S-D-B12-L5,NA,default,D,5,NA
16S-D-C12-L5,NA,default,D,5,NA
16S-D-D12-L5,NA,default,D,5,NA
16S-D-E12-L5,NA,default,D,5,NA
16S-D-F12-L5,NA,default,D,5,NA
16S-D-G12-L5,NA,default,D,5,NA
16S-D-H12-L5,NA,default,D,5,NA
16S-D-A1-L6,NA,default,D,6,NA
16S-D-B1-L6,NA,default,D,6,NA
16S-D-C1-L6,NA,default,D,6,NA
16S-D-D1-L6,NA,default,D,6,NA
16S-D-E1-L6,NA,default,D,6,NA
16S-D-F1-L6,NA,default,D,6,NA
16S-D-G1-L6,NA,default,D,6,NA
16S-D-H1-L6,NA,default,D,6,NA
16S-D-A2-L6,NA,default,D,6,NA
16S-D-B2-L6,NA,default,D,6,NA
16S-D-C2-L6,NA,default,D,6,NA
16S-D-D2-L6,NA,default,D,6,NA
16S-D-E2-L6,NA,default,D,6,NA
16S-D-F2-L6,NA,default,D,6,NA
16S-D-G2-L6,NA,default,D,6,NA
16S-D-H2-L6,NA,default,D,6,NA
16S-D-A3-L6,NA,default,D,6,NA
16S-D-B3-L6,NA,default,D,6,NA
16S-D-C3-L6,NA,default,D,6,NA
16S-D-D3-L6,NA,default,D,6,NA
16S-D-E3-L6,NA,default,D,6,NA
16S-D-F3-L6,NA,default,D,6,NA
16S-D-G3-L6,NA,default,D,6,NA
16S-D-H3-L6,NA,default,D,6,NA
16S-D-A4-L6,NA,default,D,6,NA
16S-D-B4-L6,NA,default,D,6,NA
16S-D-C4-L6,NA,default,D,6,NA
16S-D-D4-L6,NA,default,D,6,NA
16S-D-E4-L6,NA,default,D,6,NA
16S-D-F4-L6,NA,default,D,6,NA
16S-D-G4-L6,NA,default,D,6,NA
16S-D-H4-L6,NA,default,D,6,NA
16S-D-A5-L6,NA,default,D,6,NA
16S-D-B5-L6,NA,default,D,6,NA
16S-D-C5-L6,NA,default,D,6,NA
16S-D-D5-L6,NA,default,D,6,NA
16S-D-E5-L6,NA,default,D,6,NA
16S-D-F5-L6,NA,default,D,6,NA
16S-D-G5-L6,NA,default,D,6,NA
16S-D-H5-L6,NA,default,D,6,NA
16S-D-A6-L6,NA,default,D,6,NA
16S-D-B6-L6,NA,default,D,6,NA
16S-D-C6-L6,NA,default,D,6,NA
